date,open,high,low,close,volume
2014-05-11,457.7,458.2,429.6,440.0,8863.685744410059
2014-05-12,437.67,443.77,431.56,442.5,4582.441448489993
2014-05-13,442.48,442.75,430.61,439.12,5969.671673940014
2014-05-14,439.12,449.96,438.36,446.0,6398.988249569951
2014-05-15,444.07,452.67,444.02,446.0,5496.481805619957
2014-05-16,446.27,452.41,444.5,447.31,3667.0811096499892
2014-05-17,447.55,451.48,445.01,449.06,2295.073516460002
2014-05-18,449.07,451.43,444.52,446.91,2498.7430553699955
2014-05-19,446.91,450.0,441.44,448.34,4723.489392840019
2014-05-20,448.34,500.0,447.14,489.0,28210.08506636078
2014-05-21,489.0,499.1,487.11,493.98,7111.899586899983
2014-05-22,493.98,530.0,492.65,529.99,17439.03492533017
2014-05-23,529.99,547.1,518.55,523.77,19619.562245870104
2014-05-24,523.75,529.06,515.4,528.44,5528.521615769997
2014-05-25,528.44,586.34,527.09,573.9,19782.595176249906
2014-05-26,573.5,593.48,565.58,581.88,11633.719885860099
2014-05-27,581.87,595.0,550.22,572.7,19805.257785759793
2014-05-28,572.7,582.26,563.45,580.66,8980.55145796
2014-05-29,580.66,582.1,560.05,572.37,8110.318041840041
2014-05-30,572.37,629.4,568.56,621.0,22502.9435354503
2014-05-31,621.0,628.5,611.0,627.8,9696.707474519993
2014-06-01,627.8,683.26,618.53,630.99,24149.979457969785
2014-06-02,630.99,678.0,613.03,661.22,20087.27572293011
2014-06-03,662.0,680.99,649.61,670.14,13572.80908815007
2014-06-04,668.9,673.61,621.86,640.59,17375.568052130093
2014-06-05,640.55,669.63,639.69,661.48,10724.812815800007
2014-06-06,661.46,662.13,647.16,647.16,6452.183885539971
2014-06-07,647.16,657.13,635.88,657.13,5749.30472798996
2014-06-08,657.13,661.11,651.7,658.0,2600.8503957999965
2014-06-09,658.0,659.0,639.93,648.83,6798.266914079946
2014-06-10,648.83,657.41,642.45,648.55,5909.592917069953
2014-06-11,648.55,652.39,615.0,620.5,10429.623965390023
2014-06-12,623.81,630.36,550.0,569.1,24822.489841680024
2014-06-13,569.98,611.99,563.0,592.0,18670.61329898014
2014-06-14,592.0,593.53,538.38,566.58,16567.97164988007
2014-06-15,566.58,593.0,552.11,588.55,8807.69919892017
2014-06-16,592.0,610.0,582.01,586.91,10767.82716810013
2014-06-17,587.0,610.2,580.0,606.48,6588.308881550063
2014-06-18,606.48,616.0,599.9,607.0,6744.901839820066
2014-06-19,607.99,609.98,590.0,593.4,4638.1429503700065
2014-06-20,593.41,598.68,580.51,588.02,6709.979494239943
2014-06-21,590.0,594.99,580.0,591.29,2949.19025766
2014-06-22,591.33,605.05,587.82,600.34,3856.9890321300277
2014-06-23,600.34,601.0,580.46,588.22,5295.944983070017
2014-06-24,588.22,588.25,572.1,572.62,6502.145114190083
2014-06-25,574.0,579.7,554.45,560.4,8893.456972760097
2014-06-26,560.4,580.11,557.2,579.99,4674.878928340026
2014-06-27,580.09,600.0,574.0,599.99,9183.331550230087
2014-06-28,599.99,604.21,589.56,589.56,3084.6894788699788
2014-06-29,591.46,601.79,589.56,599.89,1593.3317996899825
2014-06-30,599.86,647.09,595.51,641.11,15516.126036520158
2014-07-01,640.0,658.88,638.0,638.25,9497.739762960051
2014-07-02,638.25,658.75,638.0,650.5,5305.552727680024
2014-07-03,650.49,652.79,638.79,645.99,4969.9117898100585
2014-07-04,648.48,650.48,616.3,629.0,8739.046423349999
2014-07-05,628.81,632.97,623.23,630.0,1830.5798598599963
2014-07-06,630.9,639.0,622.86,630.57,3334.9435415900275
2014-07-07,633.87,636.0,612.9,622.09,7109.077895110022
2014-07-08,622.09,626.22,616.89,623.98,2675.173295989997
2014-07-09,623.98,626.88,618.71,621.97,2303.7555944899987
2014-07-10,621.96,623.93,607.9,616.87,6335.712000970041
2014-07-11,616.87,635.0,613.46,635.0,6094.533675480041
2014-07-12,634.99,642.57,628.7,638.1,3794.257547590052
2014-07-13,637.9,638.73,626.09,630.88,4158.791125090018
2014-07-14,630.88,632.0,616.84,621.17,3827.424525900003
2014-07-15,621.15,626.25,616.09,622.9,3535.748070550002
2014-07-16,622.9,625.0,610.01,616.86,5348.932953070009
2014-07-17,617.39,629.0,610.0,622.2,4902.142579000004
2014-07-18,626.3,632.96,618.46,632.6,5026.340151010009
2014-07-19,632.59,632.6,625.0,628.63,1923.591646070002
2014-07-20,630.0,630.0,620.0,627.0,1467.5914017399948
2014-07-21,626.98,628.0,615.0,622.73,3959.65544460003
2014-07-22,622.63,624.99,618.26,618.26,3364.1044580600037
2014-07-23,619.99,623.0,615.51,621.0,4040.73704089001
2014-07-24,620.95,621.99,591.12,601.66,10241.008586179953
2014-07-25,603.96,609.65,592.97,602.93,4843.7788028400355
2014-07-26,602.93,603.0,590.0,596.23,3607.976217539991
2014-07-27,596.23,602.83,589.0,590.3,3792.7852736500085
2014-07-28,592.61,596.0,570.5,586.53,10539.932114129919
2014-07-29,589.88,591.95,578.0,585.95,4084.107673280017
2014-07-30,585.93,586.0,557.12,563.84,10498.742042720129
2014-07-31,563.83,590.0,555.9,582.04,9383.413499360022
2014-08-01,583.54,607.2,581.77,598.2,11939.594921419992
2014-08-02,597.84,599.09,584.95,589.59,3529.718545240013
2014-08-03,589.6,591.0,578.21,588.91,2802.9211824700224
2014-08-04,588.96,595.7,581.8,588.5,5259.62783511002
2014-08-05,588.5,589.0,578.25,581.76,6905.352921900169
2014-08-06,581.75,586.36,576.44,581.16,7580.2297201200045
2014-08-07,581.16,591.9,579.0,585.84,4436.025389240009
2014-08-08,585.84,595.0,584.0,588.02,4367.062236730077
2014-08-09,588.99,591.35,585.21,587.97,1626.6258457699903
2014-08-10,589.82,597.0,586.0,590.96,3211.0914193900367
2014-08-11,590.98,590.99,571.0,573.98,6086.602913970046
2014-08-12,574.55,574.59,561.9,566.69,6463.803936430084
2014-08-13,569.39,572.0,524.55,548.81,25509.097429879715
2014-08-14,549.85,551.86,497.0,507.99,25826.722120009596
2014-08-15,507.99,521.79,481.55,500.25,16594.58663564001
2014-08-16,502.48,529.8,485.0,521.97,12657.923067349899
2014-08-17,523.47,524.8,485.39,496.86,10314.492455330037
2014-08-18,498.0,510.0,442.0,475.22,28851.03396158941
2014-08-19,474.74,493.98,453.01,491.98,17807.056829659592
2014-08-20,491.98,527.01,466.0,516.39,19220.076524749427
2014-08-21,516.39,534.14,510.0,519.28,14187.297516039485
2014-08-22,519.29,528.0,500.01,514.65,15393.04567172994
2014-08-23,514.65,514.69,487.0,497.0,8432.276516580056
2014-08-24,496.96,515.95,495.02,507.85,5765.35731970008
2014-08-25,507.84,508.46,496.79,503.82,5773.916277290077
2014-08-26,503.74,516.0,502.27,512.18,6716.160267670068
2014-08-27,514.4,523.09,510.0,511.87,7791.964688219984
2014-08-28,511.87,514.98,505.93,506.0,7119.023516990001
2014-08-29,506.94,514.98,501.25,509.3,7246.606616679966
2014-08-30,509.3,509.42,498.13,500.85,4403.4022574500195
2014-08-31,501.49,504.75,473.33,479.04,11289.83523732006
2014-09-01,479.01,490.0,472.01,474.54,9091.871940739999
2014-09-02,475.89,484.61,470.42,474.5,7333.513140380001
2014-09-03,474.5,477.99,471.0,474.89,4742.88446090999
2014-09-04,474.86,497.0,471.04,487.43,10793.603186200118
2014-09-05,489.61,489.96,473.03,477.65,5212.434951570053
2014-09-06,477.65,485.0,477.16,479.78,2770.796274180004
2014-09-07,479.99,483.0,474.95,475.43,2858.6517527900187
2014-09-08,477.4,478.39,456.3,468.33,14567.96157896007
2014-09-09,468.32,476.4,459.18,473.2,9121.831257630036
2014-09-10,473.34,492.0,473.32,476.57,11509.594473240137
2014-09-11,477.78,480.0,465.0,475.9,7936.728594260065
2014-09-12,477.43,478.0,462.0,474.62,6097.711570680027
2014-09-13,473.08,480.13,467.43,477.98,5828.263649019993
2014-09-14,477.99,481.58,473.59,475.49,3884.676526570019
2014-09-15,475.47,479.62,467.76,469.47,6221.85047546002
2014-09-16,469.47,473.69,462.0,462.02,5948.759000700049
2014-09-17,463.48,465.57,443.57,452.09,12477.774378949942
2014-09-18,452.99,452.99,407.94,425.0,22063.884691649833
2014-09-19,426.62,429.0,378.78,395.86,29732.72036195987
2014-09-20,395.86,431.11,390.0,408.76,19916.52493458002
2014-09-21,410.92,413.53,390.0,399.55,14182.715651920003
2014-09-22,400.77,409.38,396.26,400.07,10803.017579620016
2014-09-23,399.77,452.67,393.6,438.97,26999.293849999864
2014-09-24,440.85,441.78,418.83,423.68,14141.198925189858
2014-09-25,423.57,423.9,400.0,408.76,15016.869053999788
2014-09-26,410.0,414.35,396.53,403.57,9921.116994869855
2014-09-27,405.08,408.99,396.57,401.77,5472.599792580025
2014-09-28,399.16,403.99,368.9,375.35,16139.764928259974
2014-09-29,375.35,386.03,365.2,374.2,20026.507130439953
2014-09-30,374.17,397.75,371.8,391.09,14289.959295219756
2014-10-01,389.56,393.79,377.01,384.86,13037.598449520043
